date_valid,alpine_status,alpine_status_code,treeline_status,treeline_status_code,belowtree_status,belowtree_status_code,problems
2020-02-07,High,4,High,4,Considerable,3,Extremely strong southwest wind is forecast at all elevations. Fresh snow will be redistributed and form thick wind slabs in lee terrain features. At lower elevations the snow will turn into rain and weaken the snowpack. Expect the avalanche danger to increase throughout the day.
2020-02-08,Considerable,3,Moderate,2,Moderate,2,Precipitation wind overnight has not been as much as forecast. Fresh storm and wind slabs may be sensitive to human triggers especially once the sun hits the wind loaded slopes. Updated 6:30 am
2020-02-09,Moderate,2,Moderate,2,Low,1,Enjoy the sun! Assess the bond of the recent snow with the old snow surface and the crust underneath before committing to high consequence terrain. Wind slabs might still linger in lee terrain features and be sensitive to human triggers especially when exposed to the sun.
2020-02-10,Moderate,2,Low,1,Low,1,It is uncertain how well the recent storm snow bonds with the underlying crust. Slabs might still be sensitive to human triggers. Investigate the bond of the recent snow before committing to high consequence terrain.
2020-02-11,Moderate,2,Low,1,Low,1,"Watch for wind slabs, particularly on southeast facing slopes as the wind shifts around to the northwest."
2020-02-12,Moderate,2,Low,1,Low,1,"Watch for wind slabs, particularly on southeast facing slopes as the wind shifts around to the northwest."
2020-02-13,Moderate,2,Moderate,2,Low,1,"New snow and wind will build storm slabs through the day Thursday. Where new snow depths exceed 20 cm, avalanche danger will rise to CONSIDERABLE in the alpine."
2020-02-14,Moderate,2,Low,1,Low,1,Watch for wind loaded pockets below ridge crests and steep roll-overs. Fresh wind slabs may be sensitive to human triggering.
2020-02-15,Considerable,3,Considerable,3,Moderate,2,New snow and wind are developing storm slabs. The most reactive deposits will be around ridgetops and wind-loaded areas.
2020-02-16,Moderate,2,Moderate,2,Low,1,"Up to 30 cm of storm snow rests on a variety of potential weak layers including a prominent sun crust. Storm slabs may remain sensitive to human triggering Sunday, especially in wind exposed terrain."
2020-02-17,Moderate,2,Low,1,Low,1,"Wind has impacted the recent 30 cm snowfall, look for more reactive deposits around ridge features and steep rolls."
2020-02-18,Low,1,Low,1,Low,1,"Sun and warm temperatures have helped the snowpack settle and bond. Keep an eye on sunny slopes warming through the day, move to more shaded terrain and avoid overhead hazards if the surface snow becomes moist or wet."
2020-02-19,Moderate,2,Low,1,Low,1,"Sunny skies will prevail, warming up the snowpack. Expect the snow to moisten and weaken during the heat of the day."
2020-02-20,Low,1,Low,1,Low,1,Thursday will be another great day to soak in some sun. Watch out for wet snow on sun-exposed slopes and stand back from corniced ridges.
2020-02-21,Low,1,Low,1,Low,1,Friday will be another great day to soak in some sun before the next storm approaches. Stand back from corniced ridges and avoid travelling beneath them.
2020-02-22,Considerable,3,Considerable,3,Moderate,2,Storm slabs are expected to form overnight and they may be particularly reactive to human traffic on Saturday. A conservative mindset will be important to manage this problem.
2020-02-23,High,4,High,4,High,4,"A natural avalanche cycle is expected during periods of rapid loading, as the snow is loading a buried weak layer. Travel in avalanche terrain is not recommended."
2020-02-24,Considerable,3,Considerable,3,Considerable,3,Recent snow rests on a weak layer so it may take longer than usual to bond to old surfaces and will likely remain reactive to human traffic. Continue to make conservative terrain choices while storm snow settles and stabilizes.
2020-02-25,Considerable,3,Considerable,3,Considerable,3,"""Not your typical North Shore storm slab,"" the current avalanche problem involves a weak layer sitting beneath 30-40 cm of recent snow. This problem is expected to persist longer than is usual for the region and requires extra precautions to avoid getting caught off guard."
2020-02-26,Moderate,2,Moderate,2,Moderate,2,A weak layer atypical of this region sits beneath a 30-60 cm thick storm slab. It is most prevalent on shady (north-facing) aspects at upper elevations. Avoid terrain traps and approach convexities and wind loaded features with caution.
2020-02-27,Moderate,2,Moderate,2,Moderate,2,A weak layer atypical of this region sits 30-60 cm deep. It is most prevalent on shady (north-facing) aspects around treeline. It may become more reactive as temperatures rise. Avoid terrain traps and approach convexities and wind loaded features with caution.
2020-02-28,Moderate,2,Moderate,2,Moderate,2,"A weak layer atypical of this region is buried 30-60 cm deep. It is most prevalent on north-facing aspects near treeline and may become more reactive as new snow accumulates. Avoid terrain traps, and approach deeper drifted areas and convex roll-overs with caution."
2020-02-29,High,4,Considerable,3,Moderate,2,"Feb 29 6:50 AM update: 10 cm fell on the North Shore but 30+ cm fell at stations in the centre of the region. Treat the hazard as HIGH if you find 25 cm or more of new snow. Winds are strong and shifting, so watch for touchy slabs. All this snow may be overlying a weak layer."
2020-03-01,Considerable,3,Moderate,2,Low,1,Don't let clear skies create complacency with a complicated snowpack. A tricky pattern of wind-drifted snow and an atypical buried weak layer require careful evaluation and terrain selection on Sunday.
2020-03-02,Moderate,2,Moderate,2,Low,1,Incremental snow and wind over an atypical buried weak layer warrants careful evaluation and terrain selection on Monday.
2020-03-03,Considerable,3,Moderate,2,Low,1,Strong winds and new snow continue to build wind slabs at upper elevations. Deeper instabilities cannot yet be discounted.
2020-03-04,Considerable,3,Moderate,2,Low,1,"The seemingly continuous storm cycle continues, with snowfall and strong wind Tuesday night. Wind slabs will form and the snow will continue to load a buried weak layer, where it exists. Sunny skies on Wednesday may rapidly deteriorate the snow on sun-exposed aspects."
2020-03-05,Considerable,3,Considerable,3,Considerable,3,An intense storm will impact the region over the day on Thursday. Storm slabs will build over the day and will likely become touchy once enough snow accumulates. The snow will also load a buried weak layer. Treat the danger as HIGH if you find 30+ cm of accumulation.
2020-03-06,Considerable,3,Considerable,3,Moderate,2,Slabs that formed on Thursday may take a bit more time to stabilize. Watch out on sun-exposed slopes during periods of intense sun. Cornices are expected to be large and weak.
2020-03-07,Considerable,3,Moderate,2,Low,1,Slabs that formed from Thursday's storm may take a bit more time to bond to previous surfaces. Cornices are expected to be large and weak.
2020-03-08,Moderate,2,Moderate,2,Low,1,"Slabs that formed from Thursday's storm may take a bit more time to bond to previous surfaces. Should the clouds clear, sun-exposed slopes could rapidly weaken and looming cornices could fail."
2020-03-09,Moderate,2,Moderate,2,Low,1,A stable weather pattern with little precipitation is expected in the next few days. Lingering wind slabs will be the main concern.
2020-03-10,Considerable,3,Considerable,3,Considerable,3,Rapid loading of new snow along with strong winds and rising temperatures are a recipe for dangerous avalanche conditions on Tuesday.
2020-03-11,Considerable,3,Moderate,2,Moderate,2,Start small as you assess the outcome of Tuesday's storm. Expect the new snow's depth and reactivity to increase as you gain elevation and move into wind-exposed terrain.
2020-03-12,Considerable,3,Moderate,2,Low,1,"Observations in the region remain limited, so gather information about new snow depth, reactivity, and wind slab distribution as you travel. Steep leeward features at higher elevations are the most likely areas to hold reactive wind slabs."
2020-03-13,Moderate,2,Low,1,Low,1,"Surface crust may prevent wind redistribution at lower elevations, but a switch to increasing northeast winds means to watch for touchy new slabs forming outside of the usual areas on Friday."
2020-03-14,Moderate,2,Moderate,2,Low,1,An atypical wind direction may form wind slabs on terrain features that don't often have them. Apply added caution if you find moistening snow as the sun heats it up.
2020-03-15,Moderate,2,Moderate,2,Moderate,2,Wind slabs may be found in atypical terrain due to northeast wind. A warming trend could weaken cornices and the snow on sun-exposed slopes.
2020-03-16,Considerable,3,Considerable,3,Considerable,3,"There is uncertainty with what this major warming will do to the snowpack, but it could cause an avalanche cycle. Treat the hazard as HIGH and avoid avalanche terrain and overhead exposure if you observe natural avalanche activity."
2020-03-17,Moderate,2,Moderate,2,Moderate,2,"Avalanches will become more likely as the snow heats up, especially on slopes getting hit by the sun."
2020-03-18,Moderate,2,Low,1,Low,1,Watch for unstable snow on sun-exposed slopes and steep wind-affected terrain. 
2020-03-19,Low,1,Low,1,Low,1,Warm sunny weather continues. Use increased caution when slopes and cornices warm up throughout the day.
2020-03-20,Low,1,Low,1,Low,1,Warm sunny weather continues. Use increased caution when slopes and cornices warm up throughout the day.
2020-03-21,Low,1,Low,1,Low,1,Warm sunny weather continues. Use increased caution when slopes and cornices warm up throughout the day.
2020-03-22,Low,1,Low,1,Low,1,Keep your risk tolerance to a minimum while public health resources are strained. Be sure to post your observations to the Mountain Information Network if you are heading out! 
2020-03-23,Moderate,2,Moderate,2,Low,1,Human triggered avalanches will be possible on Monday with new snow and wind in the forecast. Keep your risk tolerance to a minimum while public health resources are strained. Updated 6:15 am 
2020-03-24,Considerable,3,Moderate,2,Low,1,New snow has created dangerous avalanche conditions on some slopes (updated at 9:45 AM).
2020-03-25,Moderate,2,Moderate,2,Low,1,Recent snowfall has created heightened avalanche conditions on steep slopes.
2020-03-26,Moderate,2,Low,1,Low,1,Recent snowfall has created heightened avalanche conditions on steep slopes.
2020-03-27,Moderate,2,Moderate,2,Low,1,Incoming snow may create heightened avalanche conditions on steep slopes.
2020-03-28,High,4,High,4,Considerable,3,"Intense snowfall, heavy rain, and strong winds will create dangerous avalanche conditions."
