date_valid,alpine_status,alpine_status_code,treeline_status,treeline_status_code,belowtree_status,belowtree_status_code,problems,
2020-01-12,Considerable,3,Considerable,3,Moderate,2,Up to 30 cm of snow can fall in some parts of the region by the end of the day on Sunday. The new snow will form slabs in lee terrain features in the alpine and around treeline with moderate southwest wind. ,
2020-01-13,Considerable,3,Considerable,3,Moderate,2,"Changing direction in wind to northerly will form new slabs in the alpine and around treeline. If below treeline elevations are affected by outflow wind overnight or during the day on Monday, consider the avalanche danger on all elevations bands Considerable.",
2020-01-14,Considerable,3,Moderate,2,Moderate,2,"Reverse loading has likely formed wind fueled storm slabs in strange places at and above treeline, but cold temperatures should allow them to settle out rather quickly. The ticket Tuesday is seek out wind sheltered terrain where the riding should be great. ",
2020-01-15,Considerable,3,Moderate,2,Moderate,2,Wednesday's storm snow will begin to hide the damage caused by strong north wind earlier this week. Seeking out sheltered trees will keep you out of wind slab territory and offer the best riding as the first in a series of storms impacts the region.,
2020-01-16,High,4,High,4,High,4,"Continuing snowfall and extreme winds will maintain dangerous avalanche conditions in the Sea to Sky, particularly in areas closest to the coast. Natural avalanche activity is expected to become widespread in wind-exposed areas.",
2020-01-17,Considerable,3,Considerable,3,Moderate,2,"Winds have had a big impact on our recent snow, scouring many exposed areas and redistributing snow into lower elevation features. Watch for recently formed wind slabs in unexpected locations on Friday.",
2020-01-18,High,4,High,4,High,4,"Rapid and continuous loading of new snow, strong wind, and rising temperatures are expected to bring a widespread natural avalanche cycle to the region this weekend. Very large avalanches may run to valley bottom. Travel in avalanche terrain is not recommended.",
2020-01-19,Considerable,3,Considerable,3,Considerable,3,"AM Update: More new snow, strong wind, and rising temperatures mean that natural avalanches are possible Sunday. Avoid all avalanche terrain during periods of heavy loading from new snow, wind, or rain. ",
2020-01-20,Considerable,3,Considerable,3,Moderate,2,"Observe the depth of new snow to determine the scale of the storm slab hazard in your area on Monday, but be conscious of very different conditions in overhead terrain. Significantly more new snow exists in the alpine and in areas closest to the coast.",
2020-01-21,Considerable,3,Moderate,2,Moderate,2,Triggering storm slab avalanches remains likely as another frontal system will bring new snow and cooler temperatures on Tuesday.,
2020-01-22,Considerable,3,Moderate,2,Moderate,2,"Watch for slopes where thick deposits of new snow have accumulated, especially in wind-affected terrain.",
2020-01-23,High,4,High,4,High,4,An intense storm will create very dangerous avalanche conditions on Thursday.,
2020-01-24,High,4,High,4,Considerable,3,An intense storm will continue to create very dangerous avalanche conditions on Friday.,
2020-01-25,Considerable,3,Considerable,3,Moderate,2,"Triggering avalanches remains likely where new snow and wind has formed slabs, especially in open terrain at higher elevations.",
2020-01-26,Considerable,3,Considerable,3,Moderate,2,"Avalanche hazard will rise through the day, particularly in areas where heavy snow accumulates.",
2020-01-27,Considerable,3,Moderate,2,Low,1,"Snowfall and wind will drive avalanche hazard, the most reactive deposits will be around ridgelines and steep rolls. Updated Monday 0615h",
2020-01-28,Considerable,3,Moderate,2,Low,1,"New snow, strong winds and mild temperatures have been a recipe for reactive storms slabs and rapid cornice growth. As winds ease Tuesday, recently wind-loaded features will likely remain sensitive to human triggering.",
2020-01-29,Considerable,3,Considerable,3,Moderate,2,"Avalanche danger will increase through the day Wednesday as new snow and strong winds form reactive storm slabs. Where new snow depths exceed 40 cm, avalanche danger will rise to HIGH for alpine and treeline elevation bands.",
2020-01-30,Considerable,3,Moderate,2,Low,1,"New snow and cornice growth receiving direct sun on Thursday morning will be particularly sensitive to triggering. In your route selection, account for the potential for human triggered storm slabs as well as the low probability/high consequence deep persistent slab problem.",
2020-01-31,High,4,High,4,Considerable,3,"Avoid avalanche terrain Friday. While heavy snowfall and extreme wind ravage the alpine, rain soaks the snowpack below 1800 m.",
2020-02-01,High,4,Considerable,3,Moderate,2,"Saturday will be a great day for the ski hill. The snowpack will take time to adjust to significant new loading from snowfall, extreme wind and rain.",
2020-02-02,Considerable,3,Considerable,3,Moderate,2,"Start with conservative terrain and make observations to inform your decisions. Natural avalanches are still possible, and human triggered storm slabs are likely.",
2020-02-03,Moderate,2,Moderate,2,Low,1,Carefully evaluate terrain for overhead cornice hazard and areas where wind slabs may remain reactive to human triggering.,
2020-02-04,Moderate,2,Moderate,2,Low,1,Carefully evaluate terrain for overhead cornice hazard and areas where wind slabs may remain reactive to human triggering.,
2020-02-05,Moderate,2,Moderate,2,Low,1,Wind slabs and cornices are the main concern at upper elevations. A series of frontal systems are forecast to bring light to moderate amounts of snow in the coming days.,
2020-02-06,Considerable,3,Considerable,3,Moderate,2,Snowfall with moderate westerly wind will increase the avalanche danger throughout the day. Forecast snowfall amounts are uncertain. Make observations and assess conditions continually as you travel.,
2020-02-07,Considerable,3,Considerable,3,Moderate,2,Strong southwest wind will redistribute the new snow and form wind slabs in lee terrain features at all elevations. Snowfall amounts are uncertain. The avalanche danger will increase throughout the day with increasing snowfall amounts and continuing wind.,
2020-02-08,Considerable,3,Moderate,2,Low,1,Moderate to strong wind has formed wind slabs in lee terrain features at treeline and in the alpine. Fresh wind slabs will be sensitive to human triggers especially when exposed to the sun. Update 6:45 am,
2020-02-09,Considerable,3,Moderate,2,Low,1,Strong wind changed direction during the last storm from south to north and formed wind slabs on all aspects. Wind slabs might still be sensitive to human triggers especially when exposed to the sun.,
2020-02-10,Moderate,2,Moderate,2,Low,1,Strong northerly wind redistributed snow and loaded lee terrain features. Expect wind slabs to linger on all aspects as the wind has shifted from south to north over the weekend. Wind slabs might still be sensitive to human triggers. ,
2020-02-11,Moderate,2,Moderate,2,Low,1,"Generally favourable avalanche conditions but watch for wind slabs on steep, wind-affected slopes.",
2020-02-12,Moderate,2,Moderate,2,Low,1,"Generally favourable avalanche conditions but watch for wind slabs on steep, wind-affected slopes.",
2020-02-13,Moderate,2,Moderate,2,Low,1,Watch for newly wind-loaded pockets in lee features like ridge crests and steep roll-overs at alpine and treeline elevations.,
2020-02-14,Moderate,2,Low,1,Low,1,Watch for wind slabs in lee features like ridge crests and steep roll-overs at alpine and treeline elevations. Fresh wind slabs may be sensitive to human triggering.,
2020-02-15,Moderate,2,Moderate,2,Low,1,"Flurries and wind will sustain wind slab development, use caution transitioning into wind-affected terrain.",
2020-02-16,Moderate,2,Moderate,2,Low,1,"Potentially touchy wind slabs in exposed terrain at and above treeline are the primary concern, but we can't take our eyes off the monster cornices either. There is potential for the strengthening February sun to make them more prone to failure.",
2020-02-17,Moderate,2,Low,1,Low,1,"Reactive wind slabs may lurk around ridge features and steep, convex slopes. And keep an eye on large and looming cornices, a strong sun make make them more prone to failure.",
2020-02-18,Moderate,2,Low,1,Low,1,"Sun and warm temperatures have helped the snowpack settle and bond. Keep an eye on sunny slopes warming through the day, move to more shaded terrain and avoid overhead hazards if the surface snow becomes moist or wet.",
2020-02-19,Moderate,2,Low,1,Low,1,"As you travel, be observant for moistening snow on sun-exposed slopes and for lingering wind slabs.",
2020-02-20,Low,1,Low,1,Low,1,Another day of sunny skies to enjoy. Isolated wind slabs may linger in steep alpine terrain. Sunny skies may wet the snow on sun-exposed slopes and weaken cornices.,
2020-02-21,Low,1,Low,1,Low,1,"Friday will be another great day to soak in some sun before the next storm arrives in the evening. As you travel, observe for isolated pockets of wind slab in steep alpine terrain and weakening cornices during the daytime heat.",
2020-02-22,Considerable,3,Considerable,3,Moderate,2,Overnight snow may not bond well to underlying layers. Maintain a conservative mindset and travel cautiously to avoid the problem.,
2020-02-23,Considerable,3,Considerable,3,Considerable,3,"Avalanche danger will increase as touchy storm slabs build through the day Sunday. Where new snow depths exceed 30 cm, avalanche danger will rise to HIGH at alpine and treeline elevations.",
2020-02-24,Considerable,3,Considerable,3,Considerable,3,Recent snow rests on a weak layer so it may take longer than usual to bond to old surfaces and will likely remain reactive to human traffic. Continue to make conservative terrain choices while storm snow settles and stabilizes.,
2020-02-25,Considerable,3,Moderate,2,Moderate,2,"Storm slabs will likely continue to be reactive to human triggers, especially where the wind has loaded deep pockets of snow over a weak interface.",
2020-02-26,Moderate,2,Moderate,2,Low,1,Avalanche danger may be improving but human triggered avalanches remain possible. Caution around wind loaded features in the alpine and on convexities at upper treeline elevations.,
2020-02-27,Moderate,2,Moderate,2,Low,1,Wind slabs may sit on a weak interface. Caution around wind loaded features in the alpine and on convexities at upper treeline elevations.,
2020-02-28,Considerable,3,Considerable,3,Moderate,2,Anticipate increasing avalanche hazard as new snow accumulates and as winds increase. The incoming storm has potential to bring cornices and deeper weak layers to their tipping point. Conservative terrain use is warranted for Friday.,
2020-02-29,Considerable,3,Considerable,3,Moderate,2,"Feb 29 7 AM update: 20 or more cm fell across the region. Winds are strong and shifting in direction, creating a tricky pattern of wind slabs at upper elevations. Treat the hazard as HIGH if you find more than 25 cm of snow. The snow may be loading a buried weak layer.",
